PID	Street Address	MBLU	Book&Page	Assessment	Appraisal	Lot Size (acres)	Land Use Code	Description	Zoning District	# Buildings	Appr. Year	Improvements	Land	Total	Recent Sale Price	Recent Sale Date	Prev Sale Price	Prev Sale Date	Prev. Assess.	Prev. Apprais	
519	108 NORTH THETFORD RD	404/  44/  /  / 	  3389/0097	$299,000	$299,000	2.2	1010	SINGLE FAM MDL01	RD	1	2016	$142,100	$156,900	$299,000	$0	03/22/2007			$249,700	$249,700	17:02:53	380
102765	Problem loading parcel PID 102765, Map 401 Lot 29.1
520	100 NORTH THETFORD RD	404/  45/  /  / 	  4338/0634	$687,700	$687,700	3.8	1010	SINGLE FAM MDL01	RD	1	2016	$482,800	$204,900	$687,700	$0	01/18/2018			$556,700	$556,700	17:03:00	382
522	88 NORTH THETFORD RD	404/  47/  /  / 	  1646/ 722	$295,300	$295,300	2	1010	SINGLE FAM MDL01	RD	1	2016	$133,200	$162,100	$295,300	$65,000	01/05/1987			$234,700	$234,700	17:03:02	383
526	74 NORTH THETFORD RD	404/  48/  1000/  / 	  1088/0339	$350,600	$350,600	6.23	1090	MULTI HSES	RD	1	2016	$133,300	$217,300	$350,600	$0				$268,200	$268,200	17:03:03	384
527	68 NORTH THETFORD RD	404/  48/  2000/  / 	  2267/0853	$520,100	$520,100	5.78	1010	SINGLE FAM MDL01		1	2016	$312,700	$207,400	$520,100	$0	08/06/1997			$508,600	$508,600	17:03:07	385
530	59 BRECK HILL RD	405/  2/  /  / 	  2468/0135	$746,100	$760,400	6.91	1010	SINGLE FAM MDL01	RD	1	2016	$458,500	$301,900	$760,400	$280,000	05/09/2000			$744,400	$754,700	17:03:08	386
102732	172 GOOSE POND RD	410/  76/  /  / 	  3323/0687	$105,600	$105,600	0.46	1030	MOBILE HOM  MDL-02	RD	1	2016	$36,300	$69,300	$105,600	$80,000	09/01/2006			$79,300	$79,300	17:03:12	387
529	43 BRECK HILL RD	405/  1/  /  / 	  4526/ 683	$341,000	$341,000	2.92	1010	SINGLE FAM MDL01	RD	1	2016	$159,300	$181,700	$341,000	$0	06/11/2020	$260,000	02/08/2019	$283,400	$283,400	17:03:13	388
639	10 TAVERN LN	406/  36/  /  / 	  3897/0317	$1,951,500	$2,419,800	75.00	1010	SINGLE FAM MDL01	RD	3	2016	$1,610,400	$809,400	$2,419,800	$1,825,000	07/02/2012	$140,000	04/30/1999	$1,766,900	$1,996,400	17:03:16	389
625	280 ORFORD RD	406/  22/  1000/  / 	  4447/0290	$763,900	$763,900	7.24	1010	SINGLE FAM MDL01	RD	1	2016	$543,400	$220,500	$763,900	$798,000	07/01/2019	$585,000	07/08/2003	$774,900	$774,900	17:03:20	390
532	89 BRECK HILL RD	405/  4/  /  / 	  1807/ 510	$241,100	$241,100	5.07	1010	SINGLE FAM MDL01	RD	1	2016	$58,700	$182,400	$241,100	$4,000	06/04/1989			$215,100	$215,100	17:03:22	391
533	99 BRECK HILL RD	405/  5/  /  / 	  4336/0984	$757,100	$831,200	14.53	1010	SINGLE FAM MDL01	RD	1	2016	$561,200	$270,000	$831,200	$0	01/08/2018	$700,000	06/05/2012	$756,800	$822,000	17:03:26	392
643	105 ORFORD RD (LAND ONLY)	407/  4/  /  / 	  2507/0744	$40,400	$40,400	2.2	9035	TOWN-PROP	RD	1	2016	$0	$40,400	$40,400	$0	12/20/2000	$20,000	07/17/1992	$37,000	$37,000	17:03:28	393
648	41 POST POND LN	407/  9/  /  / 	  3574/0925	$1,331,000	$1,331,000	2.2	1013	SFR WATER  MDL-01	RD	1	2016	$838,300	$492,700	$1,331,000	$1,406,200	01/09/2009	$579,000	09/01/1998	$1,324,400	$1,324,400	17:03:32	394
538	133 BRECK HILL RD	405/  9/  /  / 	  4359/0442	$552,600	$636,400	18.29	1010	SINGLE FAM MDL01		1	2016	$377,000	$259,400	$636,400	$475,000	05/10/2018			$513,700	$589,700	17:03:35	395
540	722 RIVER RD	405/  11/  /  / 	  2343/0995	$481,300	$597,700	23.2	1010	SINGLE FAM MDL01	RD	1	2016	$296,800	$300,900	$597,700	$0	06/12/1998			$444,400	$549,900	17:03:39	396
542	668 RIVER RD	405/  13/  /  / 	  4348/0783	$325,500	$325,500	1.8	1010	SINGLE FAM MDL01	RD	1	2016	$177,800	$147,700	$325,500	$276,000	03/19/2018			$295,200	$295,200	17:03:42	397
543	664 RIVER RD	405/  14/  /  / 	  4506/ 726	$1,500	$54,100	13.64	1320	RES ACLNUD	RD	1	2016	$0	$54,100	$54,100	$17,000	03/18/2020			$1,400	$44,300	17:03:44	398
544	658 RIVER RD	405/  15/  /  / 	  4182/ 178	$233,900	$233,900	1.2	1030	MOBILE HOM  MDL-02	RD	1	2016	$62,700	$171,200	$233,900	$0	01/02/2016			$161,400	$161,400	17:03:47	399
545	652+654 RIVER RD	405/  16/  /  / 	  4548/  52	$270,900	$270,900	0.98	1010	SINGLE FAM MDL01	RD	1	2016	$102,700	$168,200	$270,900	$95,000	08/21/2020			$197,300	$197,300	17:03:49	400
546	644 RIVER RD	405/  17/  /  / 	  4575/ 214	$282,700	$332,900	14.7	1010	SINGLE FAM MDL01	RD	1	2016	$115,400	$217,500	$332,900	$329,900	11/16/2020	$225,000	04/19/2019	$240,800	$286,300	17:03:51	401
547	642 RIVER RD	405/  18/  /  / 	  4379/0069	$361,300	$361,300	5.59	1010	SINGLE FAM MDL01	RD	1	2016	$175,800	$185,500	$361,300	$0	08/01/2018	$200,000	08/25/1997	$325,600	$325,600	17:03:54	402
102814	111 ORFORD RD (REC AREA)	407/  5/  1000/  / 	   970/ 484	$391,900	$391,900	11.8	9030	MUNICPAL  MDL-00	RD	1	2016	$49,000	$342,900	$391,900	$0	05/09/1962			$320,900	$320,900	17:03:56	403
552	614 RIVER RD	405/  21/  /  / 	  1280/0667	$137,100	$280,000	41	1060	AC LND IMP	RD	1	2016	$3,600	$276,400	$280,000	$0				$121,700	$251,000	17:04:00	404
102815	115 ORFORD RD (CHAFFEE)	407/  5/  2000/  / 	  1319/ 422	$126,900	$126,900	21.02	9035	TOWN-PROP	RD	1	2016	$0	$126,900	$126,900	$0	10/07/1977			$114,900	$114,900	17:04:01	405
557	610 RIVER RD	405/  22/  1000/  / 	  4558/ 218	$318,700	$318,700	8.9	1010	SINGLE FAM MDL01		1	2016	$114,900	$203,800	$318,700	$160,000	09/25/2020	$115,066	10/06/2015	$242,600	$242,600	17:04:05	406
558	608 RIVER RD	405/  22/  2000/  / 	  2125/0554	$256,700	$256,700	2.4	1030	MOBILE HOM  MDL-02	RD	1	2016	$78,500	$178,200	$256,700	$0	12/14/1994			$177,700	$177,700	17:04:07	407
559	10 GREGORY RD	405/  23/  /  / 	  1661/0770	$445,300	$568,200	11.50	1010	SINGLE FAM MDL01	RD	1	2016	$297,800	$270,400	$568,200	$53,635	04/16/1987			$437,100	$535,900	17:04:09	408
560	591 RIVER RD	405/  24/  /  / 	  3389/ 560	$286,300	$286,300	1.6	1010	SINGLE FAM MDL01	RD	1	2016	$123,400	$162,900	$286,300	$0	03/23/2007	$4,000	09/23/1993	$252,200	$252,200	17:04:13	409
561	597 RIVER RD (PORTER CEMETERY	405/  25/  /  / 	 	$12,200	$12,200	0.36	9035	TOWN-PROP		1	2016	$0	$12,200	$12,200	$0				$11,900	$11,900	17:04:17	410
102834	67  ACORN HILL RD	408/  63/  /  / 	  4250/0161	$1,206,400	$1,382,700	32.13	1010	SINGLE FAM MDL01	RD	1	2016	$860,200	$522,500	$1,382,700	$410,000	11/22/2016			$1,054,600	$1,214,200	17:04:19	411
563	609 RIVER RD	405/  27/  /  / 	  3449/0926	$592,200	$592,200	7.6	1013	SFR WATER  MDL-01	RD	1	2016	$344,200	$248,000	$592,200	$500,000	09/17/2007	$235,000	09/11/1995	$503,800	$503,800	17:04:21	412
564	625 RIVER RD	405/  28/  /  / 	  3165/0988	$859,800	$1,155,300	54.6	1013	SFR WATER  MDL-01	RD	1	2016	$497,800	$657,500	$1,155,300	$650,000	07/14/2005			$712,100	$971,800	17:04:24	413
565	639 RIVER RD	405/  29/  /  / 	002884/0020	$511,500	$580,000	21	1010	SINGLE FAM MDL01	RD	1	2016	$247,800	$332,200	$580,000	$0	08/29/2003	$415,000	05/01/2003	$444,100	$506,200	17:04:27	414
102874	177  GRAFTON TPK	413/  8/  /  / 	  1397/0757	$3,800	$207,500	71	6324	OTUN-4	ELD	1	2016	$0	$207,500	$207,500	$0	01/01/1981			$3,800	$176,900	17:04:31	415
102766	616 RIVER RD	405/  20/  /  / 	  4118/0695	$346,100	$346,100	1.8	1010	SINGLE FAM MDL01	RD	1	2016	$171,800	$174,300	$346,100	$0	04/02/2015			$322,900	$322,900	17:04:32	416
102875	520  DORCHESTER RD	420/  27/  /  / 	  4216/0484	$13,700	$848,300	370	6115	WPMR-5	ELD	1	2016	$0	$848,300	$848,300	$1,300,000	06/27/2016	$1,246,000	09/19/2013	$13,700	$718,400	17:04:34	417
102768	29 HIGH ST	201/  128/  2000/  / 	  2197/0241	$109,300	$109,300	2.77	1300	RES ACLNDV	LCD	1	2016	$0	$109,300	$109,300	$165,000	05/17/1996			$83,800	$83,800	17:04:38	418
102916	94 NORTH THETFORD RD	404/  46/  /  / 	  3937/0178	$25,000	$294,700	62	6505	FARM-5	RD	1	2016	$0	$294,700	$294,700	$186,000	12/04/2012	$140,000	05/09/2010	$25,000	$238,600	17:04:41	419
1049	116 DORCHESTER RD	409/  94/  /  / 	  3185/0660	$192,500	$192,500	17	1010	SINGLE FAM MDL01	RD	2	2016	$31,100	$161,400	$192,500	$131,266	08/24/2005			$161,500	$161,500	17:04:43	420
1051	98 DORCHESTER RD	409/  95/  /  / 	  3273/0273	$220,800	$220,800	4.4	1030	MOBILE HOM  MDL-02	RD	1	2016	$73,600	$147,200	$220,800	$205,000	04/18/2006			$180,900	$180,900	17:04:47	421
1052	72 DORCHESTER RD	409/  96/  /  / 	  1772/ 531	$254,300	$379,200	23.3	1010	SINGLE FAM MDL01	RD	1	2016	$118,300	$260,900	$379,200	$4,000	11/02/1988			$167,600	$281,000	17:04:49	422
1053	136 WASHBURN HILL RD	409/  98/  /  / 	  4322/0033	$1,187,500	$1,903,600	249.3	1010	SINGLE FAM MDL01	RD	1	2016	$859,100	$1,044,500	$1,903,600	$1,700,000	11/01/2017	$1,650,000	04/02/2004	$1,146,000	$1,795,600	17:04:52	423
1054	92 WASHBURN HILL RD	409/  99/  /  / 	4123-0565	$1,999,000	$2,395,400	84	1010	SINGLE FAM MDL01	RD	1	2016	$1,529,800	$865,600	$2,395,400	$2,650,000	04/28/2015	$1,535,000	04/25/2005	$1,576,100	$1,935,300	17:04:56	424
1055	100 EAST ST	409/  100/  /  / 	  4519/ 340	$16,900	$327,000	113	6124	WPUN-4	RD	1	2016	$0	$327,000	$327,000	$328,900	05/14/2020			$16,900	$199,100	17:05:00	425
1057	60 EAST ST	410/  2/  /  / 	  4519/ 337	$1,700	$72,300	28.4	6224	HWUN-4	RD	1	2016	$0	$72,300	$72,300	$112,133	05/14/2020			$1,700	$64,800	17:05:03	426
1060	232 BAKER HILL RD	410/  5/  /  / 	002779/0048	$1,145,300	$1,390,700	44.4	1010	SINGLE FAM MDL01	RD	1	2016	$952,200	$438,500	$1,390,700	$0	02/17/2003	$90,000	03/20/1998	$913,900	$1,128,100	17:05:06	427
804	66 HIGHBRIDGE RD	407/  113/  /  / 	  4464/0258	$674,700	$885,800	47.70	1090	MULTI HSES	RD	2	2016	$439,600	$446,200	$885,800	$0	09/11/2019	$4,000	05/04/1998	$535,100	$726,600	17:05:07	428
806	42 HIGHBRIDGE RD	407/  114/  /  / 	  4359/0624	$921,500	$1,052,000	21.30	1010	SINGLE FAM MDL01	RD	1	2016	$715,100	$336,900	$1,052,000	$912,500	05/11/2018	$865,000	06/24/2015	$724,800	$840,700	17:05:09	429
807	41 HIGHBRIDGE RD	407/  115/  /  / 	  4383/0493	$14,500	$722,500	205	6335	OTUNR-5	RD	1	2016	$0	$722,500	$722,500	$515,000	08/23/2018			$14,500	$628,800	17:05:10	430
808	53 HIGHBRIDGE RD	407/  116/  /  / 	  4137/0288	$406,700	$406,700	6.4	1010	SINGLE FAM MDL01	RD	1	2016	$222,600	$184,100	$406,700	$429,000	06/22/2015	$175,000	06/06/1994	$390,100	$390,100	17:05:12	431
809	65 HIGHBRIDGE RD	407/  117/  /  / 	 	$377,700	$377,700	5.09	1010	SINGLE FAM MDL01	RD	1	2016	$194,900	$182,800	$377,700	$0				$326,100	$326,100	17:05:15	432
810	85 HIGHBRIDGE RD	407/  118/  /  / 	  4213/0942	$1,042,400	$1,167,100	16.45	1010	SINGLE FAM MDL01	RD	1	2016	$782,700	$384,400	$1,167,100	$1,620,000	06/26/2016	$625,000	11/07/1996	$1,042,500	$1,155,400	17:05:18	433
811	95 HIGHBRIDGE RD	407/  119/  /  / 	  4534/ 526	$232,200	$369,700	29.92	1060	AC LND IMP	RD	1	2016	$17,300	$352,400	$369,700	$0	07/07/2020			$206,100	$331,000	17:05:20	434
812	124 PINNACLE RD	407/  120/  /  / 	  4157/  63	$396,700	$471,300	13.89	1010	SINGLE FAM MDL01	RD	1	2016	$256,800	$214,500	$471,300	$0	09/09/2015	$13,000	12/10/1976	$314,800	$382,500	17:05:21	435
814	1 CUTTING HILL LN	407/  122/  /  / 	  4043/0506	$670,300	$670,300	2.3	1010	SINGLE FAM MDL01	RD	1	2016	$494,100	$176,200	$670,300	$0	03/06/2014	$140,000	09/06/2002	$668,600	$668,600	17:05:24	436
815	11 CUTTING HILL LN	407/  123/  /  / 	  4533/ 658	$672,400	$672,400	10	1090	MULTI HSES	RD	2	2016	$420,300	$252,100	$672,400	$608,000	07/06/2020			$535,800	$535,800	17:05:27	437
820	19 CUTTING HILL LN	407/  125/  1000/  / 	  2600/0174	$1,149,500	$1,233,600	12.50	1010	SINGLE FAM MDL01	RD	1	2016	$954,300	$279,300	$1,233,600	$2,666	11/02/2001	$360,000	07/31/1995	$1,047,200	$1,111,400	17:05:31	438
821	47 HIGHBRIDGE RD	407/  125/  2000/  / 	  2151/0999	$1,300	$243,100	21.6	6236	HWUNR-6		1	2016	$0	$243,100	$243,100	$0	07/31/1995			$1,300	$200,300	17:05:34	439
824	98 PINNACLE RD	407/  128/  /  / 	PC-0370	$228,800	$228,800	10	1010	SINGLE FAM MDL01	RD	1	2016	$38,200	$190,600	$228,800	$0	06/16/2008			$177,800	$177,800	17:05:35	440
826	7 MASA MOREY LN	407/  130/  /  / 	  3829/0418	$509,000	$610,200	29.8	1010	SINGLE FAM MDL01	RD	1	2016	$301,900	$308,300	$610,200	$0	10/25/2011	$29,000	11/19/1986	$431,500	$523,400	17:05:37	441
827	43 MASA MOREY LN	407/  131/  /  / 	  2713/0090	$1,304,000	$1,638,000	85.15	1090	MULTI HSES	RD	2	2016	$738,000	$900,000	$1,638,000	$2,666	09/10/2002	$700,000	01/14/1994	$1,259,800	$1,562,600	17:05:40	442
829	64 PINNACLE RD	407/  133/  /  / 	  4023/0682	$688,800	$752,100	19.00	1090	MULTI HSES	RD	3	2016	$393,900	$358,200	$752,100	$0	11/06/2013	$15,000	12/02/1977	$535,900	$592,900	17:05:44	443
830	50 PINNACLE RD	407/  134/  /  / 	  4023/0680	$298,700	$298,700	0.89	1010	SINGLE FAM MDL01	RD	1	2016	$159,900	$138,800	$298,700	$0	11/06/2013	$120,000	02/15/2011	$226,800	$226,800	17:05:46	444
831	24 PINNACLE RD	407/  135/  /  / 	  1835/ 703	$1,831,900	$1,831,900	38.1	1090	MULTI HSES		3	2016	$1,132,300	$699,600	$1,831,900	$205,053	12/01/1989	$168,000	05/15/1989	$1,753,300	$1,753,300	17:05:49	445
834	4 PINNACLE RD	407/  138/  /  / 	  2373/0736	$276,500	$276,500	0.69	1010	SINGLE FAM MDL01	RD	1	2016	$156,300	$120,200	$276,500	$4,000	02/09/1999			$250,800	$250,800	17:05:52	446
594	68 BRECK HILL RD	405/  47/  /  / 	  3609/0957	$763,000	$798,800	8.01	1010	SINGLE FAM MDL01		1	2016	$541,800	$257,000	$798,800	$630,000	05/19/2009	$437,950	08/13/1988	$684,200	$716,700	17:05:54	447
597	52 BRECK HILL RD	405/  50/  /  / 	  3402/0127	$992,000	$1,089,400	15.25	1010	SINGLE FAM MDL01	RD	1	2016	$689,900	$399,500	$1,089,400	$0	04/24/2007			$912,100	$1,000,100	17:05:56	448
598	263 ORFORD RD (LAND ONLY)	406/  1/  /  / 	  2293/0700	$35,000	$35,000	8.8	9035	TOWN-PROP	RD	1	2016	$0	$35,000	$35,000	$0	01/20/1998	$199,000	07/01/1994	$30,000	$30,000	17:06:00	449
600	301 ORFORD RD	406/  3/  /  / 	  4582/ 650	$261,800	$261,800	3.5	1010	SINGLE FAM MDL01		1	2016	$133,000	$128,800	$261,800	$240,500	12/08/2020			$247,200	$247,200	17:06:02	450
603	385 ORFORD RD	406/  6/  /  / 	  2980/0489	$20,600	$250,000	64	6515	FARMR-5	RD	1	2016	$0	$250,000	$250,000	$0	04/08/2004			$20,600	$254,000	17:06:07	451
605	393 ORFORD RD	406/  8/  /  / 	  2997/0362	$307,200	$307,200	0.9	1010	SINGLE FAM MDL01	RD	1	2016	$173,900	$133,300	$307,200	$0	05/11/2004	$95,000	02/05/1996	$292,500	$292,500	17:06:09	452
607	396 ORFORD RD	406/  10/  /  / 	  4573/ 432	$373,300	$373,300	2.5	0101	Single Fam	RD	2	2016	$243,800	$129,500	$373,300	$0	11/09/2020	$2,667	07/10/2015	$369,800	$369,800	17:06:13	453
611	394 ORFORD RD	406/  11/  /  / 	  3006/0740	$838,800	$1,132,500	130	1010	SINGLE FAM MDL01		1	2016	$672,000	$460,500	$1,132,500	$390,000	05/27/2004	$116,250	11/01/1988	$751,700	$1,017,600	17:06:16	454
102644	HORTON LN	408/  44/  /  / 	  0000/0000	$20,800	$145,900	25	1010	SINGLE FAM MDL01	RD	1	2016	$6,300	$139,600	$145,900	$0	07/26/2005			$20,100	$121,500	17:06:18	455
617	368 ORFORD RD	406/  14/  /  / 	  4513/ 405	$308,500	$308,500	5.81	1010	SINGLE FAM MDL01	RD	1	2016	$153,300	$155,200	$308,500	$245,000	04/21/2020	$100	06/21/1974	$260,700	$260,700	17:06:21	456
618	346 ORFORD RD	406/  15/  /  / 	  1734/0766	$267,600	$363,200	59	1010	SINGLE FAM MDL01	RD	2	2016	$83,100	$280,100	$363,200	$4,000	04/25/1988			$227,400	$313,300	17:06:25	457
620	344 ORFORD RD	406/  17/  /  / 	  4350/0491	$6,900	$70,300	85.1	6123	WPUN-3	RD	1	2016	$0	$70,300	$70,300	$20,000	03/29/2018	$38,533	07/17/2015	$6,900	$63,800	17:06:28	458
621	328 ORFORD RD	406/  18/  /  / 	  3205/0183	$289,600	$350,600	17.3	1010	SINGLE FAM MDL01	RD	1	2016	$147,400	$203,200	$350,600	$0	09/12/2005	$4,000	04/25/1988	$221,400	$276,700	17:06:30	459
622	320 ORFORD RD	406/  19/  /  / 	  3409/0340	$236,000	$236,000	1.75	1010	SINGLE FAM MDL01	RD	1	2016	$97,700	$138,300	$236,000	$235,000	05/22/2007			$204,800	$204,800	17:06:34	460
102736	25 LAMPHIRE HILL LN	403/  29/  2000/  / 	  3337/0439	$618,200	$692,900	13.99	1010	SINGLE FAM MDL01	RD	1	2016	$425,900	$267,000	$692,900	$0	10/13/2006			$586,900	$654,600	17:06:37	461
623	314 ORFORD RD	406/  20/  /  / 	  4311/0188	$237,200	$299,700	20	1010	SINGLE FAM MDL01	RD	1	2016	$89,500	$210,200	$299,700	$0	09/15/2017			$162,300	$218,600	17:06:40	462
624	302 ORFORD RD	406/  21/  /  / 	  1552/0633	$448,800	$593,000	42	0101	Single Fam	RD	2	2016	$301,300	$291,700	$593,000	$0				$405,500	$536,200	17:06:43	463
626	264 ORFORD RD	406/  23/  /  / 	  2152/0508	$518,700	$617,100	46.89	1010	SINGLE FAM MDL01		1	2016	$305,900	$311,200	$617,100	$213,000	08/01/1995	$199,000	07/01/1994	$493,400	$582,700	17:06:45	464
627	129 CULVER HILL LN	406/  24/  /  / 	  1852/0704	$1,100	$32,700	33	6710	UNPRODUCTIVE-REC		1	2016	$0	$32,700	$32,700	$0	02/21/1990			$1,100	$29,800	17:06:49	465
633	85 ORFORDVILLE RD (TOWN FORE	406/  30/  /  / 	 	$585,800	$585,800	355	9035	TOWN-PROP	RD	1	2016	$0	$585,800	$585,800	$0				$521,100	$521,100	17:06:52	466
634	111 MUD TURTLE POND RD	406/  31/  /  / 	  4177/ 848	$7,700	$287,800	207	6213	HWMR-3	RD	1	2016	$0	$287,800	$287,800	$0	12/08/2015			$7,700	$260,700	17:06:55	467
635	121 MUD TURTLE POND RD	406/  32/  /  / 	  3231/0776	$4,200	$4,200	0.96	1320	RES ACLNUD	RD	1	2016	$0	$4,200	$4,200	$0	12/12/2005			$2,900	$2,900	17:06:58	468
637	135 MUD TURTLE POND RD	406/  34/  /  / 	  4384/0825	$309,800	$309,800	2	1010	SINGLE FAM MDL01	RD	1	2016	$228,800	$81,000	$309,800	$0	08/28/2018	$30,000	02/24/2006	$272,100	$272,100	17:07:01	469
638	132+4 MUD TURTLE POND RD	406/  35/  /  / 	    PC/2003	$403,900	$524,300	57	1090	MULTI HSES	RD	2	2016	$279,300	$245,000	$524,300	$0	01/01/2003			$359,700	$468,900	17:07:06	470
645	149 ORFORD RD	407/  6/  /  / 	  4258/0173	$376,700	$376,700	2.1	1010	SINGLE FAM MDL01	RD	1	2016	$243,400	$133,300	$376,700	$376,533	01/19/2017	$135,000	11/03/1988	$342,100	$342,100	17:07:08	471
647	31 POST POND LN	407/  8/  /  / 	  1245/0279	$288,800	$332,800	11.6	1013	SFR WATER  MDL-01	RD	1	2016	$30,000	$302,800	$332,800	$0				$207,400	$254,600	17:07:12	472
650	47 POST POND LN	407/  11/  /  / 	  3937/0345	$418,900	$418,900	0.39	1013	SFR WATER  MDL-01	RD	1	2016	$183,500	$235,400	$418,900	$0	12/04/2012	$105,333	12/04/2012	$409,900	$409,900	17:07:15	473
651	49 POST POND LN	407/  12/  /  / 	  2534/0476	$461,400	$461,400	0.52	1013	SFR WATER  MDL-01	RD	2	2016	$183,300	$278,100	$461,400	$246,000	05/01/2001	$172,500	08/12/1994	$425,200	$425,200	17:07:17	474
652	51 POST POND LN	407/  13/  /  / 	  4123/0285	$232,200	$232,200	0.18	1013	SFR WATER  MDL-01	RD	1	2016	$23,900	$208,300	$232,200	$0	04/27/2015	$188,000	04/09/2013	$186,500	$186,500	17:07:21	475
654	55 POST POND LN	407/  15/  /  / 	  0794/0476	$376,200	$484,200	50.65	1013	SFR WATER  MDL-01	RD	1	2016	$107,000	$377,200	$484,200	$0	02/04/1998			$277,500	$375,400	17:07:24	476
655	57 POST POND LN	407/  16/  /  / 	   PRO/2002	$913,600	$913,600	1.31	1013	SFR WATER  MDL-01	RD	1	2016	$480,400	$433,200	$913,600	$0	01/01/2002	$99,333	08/08/2001	$696,900	$696,900	17:07:25	477
656	Problem loading parcel PID 656, Map 407 Lot 17
664	67 POST POND LN	407/  20/  /  / 	  4041/0810	$238,300	$238,300	0.52	1013	SFR WATER  MDL-01	RD	1	2016	$51,900	$186,400	$238,300	$0	02/24/2014	$135,200	01/25/2006	$177,100	$177,100	17:07:29	479
667	69 POST POND LN	407/  21/  /  / 	  3495/0085	$152,600	$152,600	0.15	1013	SFR WATER  MDL-01	RD	1	2016	$16,400	$136,200	$152,600	$0	02/22/2008			$87,300	$87,300	17:07:33	480
675	62 POST POND LN	407/  23/  /  / 	  4041/0810	$11,300	$52,400	17.04	1320	RES ACLNUD	RD	1	2016	$0	$52,400	$52,400	$0	02/24/2014	$153,524	02/18/1993	$10,300	$47,600	17:07:36	481
686	50 POST POND LN	407/  26/  /  / 	  2231/0147	$11,600	$11,600	4.2	9200	NON PROFIT  MDL-00	RD	1	2016	$0	$11,600	$11,600	$0	12/09/1996	$4,000	04/09/1992	$10,500	$10,500	17:07:40	482
688	32 POST POND LN	407/  28/  /  / 	  4573/ 833	$50,200	$50,200	0.43	1060	AC LND IMP	RD	1	2016	$2,600	$47,600	$50,200	$50,000	11/10/2020			$52,300	$52,300	17:07:43	483
1469	637 DORCHESTER RD (LAND ONLY)	421/  1/  /  / 	 	$75,600	$75,600	0.37	9035	TOWN-PROP	ELD	1	2016	$0	$75,600	$75,600	$0				$70,600	$70,600	17:07:47	484
1471	641 DORCHESTER RD	421/  3/  /  / 	  1694/0700	$176,400	$176,400	0.47	1013	SFR WATER  MDL-01	ELD	1	2016	$10,600	$165,800	$176,400	$4,000	08/10/1987	$100	05/10/1937	$80,300	$80,300	17:07:49	485
1472	643 DORCHESTER RD	421/  4/  /  / 	  4217/0127	$287,700	$287,700	1.43	1013	SFR WATER  MDL-01	ELD	1	2016	$51,300	$236,400	$287,700	$205,000	06/28/2016			$200,500	$200,500	17:07:53	486
1473	645 DORCHESTER RD	421/  5/  /  / 	  4023/0682	$439,900	$484,000	16.14	1013	SFR WATER  MDL-01	ELD	3	2016	$163,200	$320,800	$484,000	$0	11/06/2013	$6,267	12/05/2012	$326,800	$366,900	17:07:56	487
1475	651 DORCHESTER RD	421/  7/  /  / 	  4023/0682	$271,400	$306,200	16.32	1013	SFR WATER  MDL-01	ELD	1	2016	$30,600	$275,600	$306,200	$0	11/06/2013	$6,267	12/05/2012	$172,200	$203,800	17:07:58	488
1477	658 DORCHESTER RD	421/  9/  /  / 	  3185/0233	$234,100	$234,100	1.91	1010	SINGLE FAM MDL01	ELD	1	2016	$95,100	$139,000	$234,100	$430,000	08/26/2005			$185,700	$185,700	17:08:00	489
101182	89 WASHBURN HILL RD	402/  1/  2000/  / 	  4250/0538	$789,800	$789,800	7.92	1010	SINGLE FAM MDL01	RD	1	2016	$457,000	$332,800	$789,800	$250,000	11/23/2016	$50,000	08/24/2015	$656,900	$656,900	17:08:03	490
1484	41 OLD DORCHESTER RD	421/  16/  /  / 	  3492/0834	$271,300	$271,300	3.67	1010	SINGLE FAM MDL01	ELD	1	2016	$105,200	$166,100	$271,300	$0	02/15/2008	$20,000	01/04/1997	$210,900	$210,900	17:08:06	491
1485	636 DORCHESTER RD	421/  17/  /  / 	  2071/0813	$353,900	$353,900	6.94	1010	SINGLE FAM MDL01	MFD	1	2016	$152,700	$201,200	$353,900	$0	01/08/1993	$121,000	03/05/1990	$268,400	$268,400	17:08:08	492
1486	50 OLD DORCHESTER RD	421/  18/  /  / 	  3668/0840	$368,800	$540,000	76.33	1010	SINGLE FAM MDL01	ELD	1	2016	$248,600	$291,400	$540,000	$0	12/14/2009	$96,000	07/30/2009	$354,400	$509,500	17:08:10	493
1488	680 DORCHESTER RD	421/  20/  /  / 	  1693/ 809	$11,200	$332,900	222	6233	HWUNR-3	MFD	1	2016	$0	$332,900	$332,900	$0	09/14/1987			$11,200	$296,300	17:08:13	494
1489	700 DORCHESTER RD	421/  21/  /  / 	  4616/ 421	$6,400	$459,000	207.33	6213	HWMR-3	MFD	1	2016	$0	$459,000	$459,000	$2,500,000	03/21/2021	$1,125,000	03/19/1999	$6,400	$277,900	17:08:17	495
292	294 DARTMOUTH COLLEGE HY	402/  1/  1000/  / 	  2980/0489	$550,500	$945,700	86.00	1010	SINGLE FAM MDL01	RD	3	2016	$376,400	$569,300	$945,700	$0	04/08/2004			$454,300	$812,600	17:08:21	496
505	599 RIVER RD	404/  30/  /  / 	  2300/0153	$1,145,800	$1,393,700	29	1013	SFR WATER  MDL-01	RD	1	2016	$704,800	$688,900	$1,393,700	$180,000	02/27/1998	$121,848	12/17/1986	$977,600	$1,187,700	17:08:23	497
