PID	Street Address	MBLU	Lot Size (acres)	Land Use Code	Description	Zoning District	# Buildings	Appr. Year	Improvements	Land	Total	Assessment	Appraisal	Recent Sale Price	Recent Sale Date	Prev Sale Price	Prev Sale Date	
328	174 DARTMOUTH COLLEGE HY	402/  34/  /  / 	2.9	1010	SINGLE FAM MDL01	RD	2	2016	"$178,800 "	"$161,000 "	"$339,800 "	"$339,800 "	"$339,800 "	$0 	5/13/20	"$369,000 "	11/21/18	
329	166 DARTMOUTH COLLEGE HY	402/  35/  /  / 	0.47	1010	SINGLE FAM MDL01	RD	1	2016	"$130,800 "	"$93,200 "	"$224,000 "	"$224,000 "	"$224,000 "	"$200,000 "	2/8/08	"$125,000 "	12/7/06	
330	156 DARTMOUTH COLLEGE HY	402/  36/  /  / 	13.9	1010	SINGLE FAM MDL01		1	2016	"$228,000 "	"$201,200 "	"$429,200 "	"$362,000 "	"$429,200 "	"$48,839 "	7/15/88			
331	150 DARTMOUTH COLLEGE HY	402/  37/  /  / 	1.5	1010	SINGLE FAM MDL01	RD	1	2016	"$62,500 "	"$131,800 "	"$194,300 "	"$194,300 "	"$194,300 "	$0 	4/5/04	"$10,000 "	3/1/04	
333	39 SHOESTRAP RD (OLD DUMP)	402/  39/  /  / 	1.8	9035	TOWN-PROP	RD	1	2016	$0 	"$15,700 "	"$15,700 "	"$15,700 "	"$15,700 "	$0 				
1151	349 GOOSE POND RD	411/  6/  /  / 	135	9000	US GOVT	RD	1	2016	$0 	"$347,500 "	"$347,500 "	"$347,500 "	"$347,500 "	$0 				
1152	371 GOOSE POND RD	411/  7/  /  / 	59.98	6334	OTUNR-4	RD	1	2016	$0 	"$311,600 "	"$311,600 "	"$4,800 "	"$311,600 "	$0 				
1154	354 GOOSE POND RD	411/  9/  /  / 	5.4	9000	US GOVT	RD	1	2016	$0 	"$100,400 "	"$100,400 "	"$100,400 "	"$100,400 "	$0 				
1155	334 GOOSE POND RD	411/  10/  /  / 	17	6235	HWUNR-5	RD	1	2016	$0 	"$217,300 "	"$217,300 "	"$1,100 "	"$217,300 "	$0 	1/6/11			
1156	322 GOOSE POND RD	411/  11/  /  / 	15	1010	SINGLE FAM MDL01	RD	1	2016	"$343,100 "	"$221,600 "	"$564,700 "	"$492,800 "	"$564,700 "	$0 	4/27/15	"$20,500 "	9/23/77	
1157	310 GOOSE POND RD	411/  12/  /  / 	11.3	1010	SINGLE FAM MDL01	RD	1	2016	"$77,200 "	"$178,200 "	"$255,400 "	"$202,200 "	"$255,400 "	$0 	5/29/01			
1158	290 GOOSE POND RD	411/  13/  /  / 	37	6135	WPUNR-5	RD	1	2016	$0 	"$304,500 "	"$304,500 "	"$4,400 "	"$304,500 "	"$325,000 "	1/6/16	"$200,000 "	6/20/06	
1163	330 GRAFTON TK	412/  2/  /  / 	55	6235	HWUNR-5	MFD	1	2016	$0 	"$205,000 "	"$205,000 "	"$3,600 "	"$205,000 "	$0 	1/17/17			
1164	280 GRAFTON TK	412/  3/  /  / 	2076	6335	OTUNR-5	MFD	1	2016	$0 	"$2,792,500 "	"$2,792,500 "	"$102,500 "	"$2,792,500 "	$0 	12/30/11	"$2,150,000 "	9/6/06	
1166	107 GRAFTON TK	413/  2/  /  / 	7	1010	SINGLE FAM MDL01	ELD	1	2016	"$182,400 "	"$154,900 "	"$337,300 "	"$337,300 "	"$337,300 "	"$85,000 "	7/1/98			
1167	117 GRAFTON TK	413/  3/  /  / 	5.8	1010	SINGLE FAM MDL01	ELD	1	2016	"$154,000 "	"$142,600 "	"$296,600 "	"$296,600 "	"$296,600 "	$0 				
1170	139 GRAFTON TK	413/  6/  /  / 	27.3	1010	SINGLE FAM MDL01	ELD	1	2016	"$261,600 "	"$299,800 "	"$561,400 "	"$433,300 "	"$561,400 "	"$100,000 "	4/16/87			
1173	210 GRAFTON TPK	413/  9/  /  / 	66	1010	SINGLE FAM MDL01	ELD	1	2016	"$58,600 "	"$264,500 "	"$323,100 "	"$188,800 "	"$323,100 "	$0 				
1177	21 TYLER HILL RD	413/  10/  /  / 	286	6232	HWUNR-2	MFD	1	2016	$0 	"$324,600 "	"$324,600 "	"$13,700 "	"$324,600 "	"$257,467 "	7/7/14			
954	167 DORCHESTER RD	409/  10/  /  / 	0.82	1010	SINGLE FAM MDL01		1	2016	"$134,700 "	"$156,100 "	"$290,800 "	"$290,800 "	"$290,800 "	$0 	6/8/06	"$120,000 "	9/13/96	
955	169 DORCHESTER RD	409/  11/  /  / 	0.6	1010	SINGLE FAM MDL01	LCD	1	2016	"$91,100 "	"$124,900 "	"$216,000 "	"$216,000 "	"$216,000 "	$0 	11/21/08	$100 	1/18/65	
958	171 DORCHESTER RD	409/  12/  1000/  / 	0.45	1010	SINGLE FAM MDL01	LCD	1	2016	"$311,600 "	"$108,600 "	"$420,200 "	"$420,200 "	"$420,200 "	"$390,000 "	6/26/12	"$160,000 "	4/30/10	
782	37+51 PINNACLE RD	407/  96/  1100/  / 	43.1	1060	AC LND IMP	RD	2	2016	"$813,800 "	"$354,700 "	"$1,168,500 "	"$1,053,200 "	"$1,168,500 "	"$177,000 "	6/5/95	"$158,000 "	1/16/86	
783	45 PINNACLE RD	407/  96/  1200/  / 	3.1	1010	SINGLE FAM MDL01	RD	1	2016	"$94,200 "	"$152,700 "	"$246,900 "	"$246,900 "	"$246,900 "	"$130,000 "	12/13/95	"$125,048 "	7/1/92	
784	39 PINNACLE RD	407/  96/  2000/  / 	5.59	1060	AC LND IMP	RD	1	2016	"$11,200 "	"$141,800 "	"$153,000 "	"$153,000 "	"$153,000 "	"$200,000 "	11/18/15	"$280,000 "	9/20/93	
786	63 PINNACLE RD	407/  98/  /  / 	22	1010	SINGLE FAM MDL01		2	2016	"$457,700 "	"$310,000 "	"$767,700 "	"$692,600 "	"$767,700 "	"$2,666 "	12/14/01	"$170,000 "	8/22/88	
788	75 PINNACLE RD	407/  100/  /  / 	5.1	1010	SINGLE FAM MDL01	RD	1	2016	"$155,600 "	"$156,300 "	"$311,900 "	"$311,900 "	"$311,900 "	"$170,000 "	8/20/17	"$272,533 "	10/18/16	
789	83 PINNACLE RD	407/  101/  /  / 	10.73	1010	SINGLE FAM MDL01	RD	1	2016	"$273,500 "	"$222,700 "	"$496,200 "	"$404,100 "	"$496,200 "	"$425,000 "	10/26/18	"$84,900 "	4/16/86	
792	91 PINNACLE RD	407/  102/  1000/  / 	6.97	1010	SINGLE FAM MDL01	RD	1	2016	"$413,000 "	"$181,300 "	"$594,300 "	"$594,300 "	"$594,300 "	$0 	11/16/15	"$498,000 "	4/30/14	
793	109 PINNACLE RD	407/  102/  2000/  / 	37.78	6503	FARM-3	RD	1	2016	$0 	"$268,100 "	"$268,100 "	"$2,800 "	"$268,100 "	"$112,533 "	10/31/02	"$135,800 "	8/18/86	
363	5 SLOAN LN	402/  65/  /  / 	0.66	1010	SINGLE FAM MDL01	RD	1	2016	"$412,500 "	"$128,100 "	"$540,600 "	"$540,600 "	"$540,600 "	"$497,266 "	7/18/17	"$214,000 "	3/3/09	
364	7 SLOAN LN	402/  66/  /  / 	0.33	1010	SINGLE FAM MDL01	RD	1	2016	"$114,400 "	"$98,300 "	"$212,700 "	"$212,700 "	"$212,700 "	$0 				
365	19 SLOAN LN	402/  67/  /  / 	48.48	1090	MULTI HSES	RD	2	2016	"$544,900 "	"$502,900 "	"$1,047,800 "	"$802,300 "	"$1,047,800 "	$0 	1/16/98	"$225,000 "	6/5/81	
368	8 SLOAN LN	402/  70/  /  / 	0.51	1010	SINGLE FAM MDL01	RD	1	2016	"$242,900 "	"$111,700 "	"$354,600 "	"$354,600 "	"$354,600 "	"$357,666 "	6/18/08	"$340,000 "	5/15/02	
369	264 RIVER RD	402/  71/  /  / 	45.73	1010	SINGLE FAM MDL01	RD	1	2016	"$477,100 "	"$445,900 "	"$923,000 "	"$718,000 "	"$923,000 "	"$90,000 "	2/4/97			
370	240 RIVER RD	402/  72/  /  / 	58	9200	NON PROFIT  MDL-00	RD	1	2016	$0 	"$312,000 "	"$312,000 "	"$312,000 "	"$312,000 "	"$175,000 "	9/23/98	"$4,000 "	11/11/96	
371	234 RIVER RD	402/  73/  /  / 	2.18	1010	SINGLE FAM MDL01	RD	1	2016	"$342,300 "	"$166,800 "	"$509,100 "	"$509,100 "	"$509,100 "	"$515,000 "	7/19/18	"$480,000 "	12/7/15	
372	228 RIVER RD	402/  74/  1000/  / 	9.8	1010	SINGLE FAM MDL01	RD	1	2016	"$219,900 "	"$208,700 "	"$428,600 "	"$428,600 "	"$428,600 "	$0 	6/15/17	"$407,000 "	10/15/09	
375	202 RIVER RD	402/  77/  /  / 	7.06	1300	RES ACLNDV	RD	1	2016	$0 	"$260,800 "	"$260,800 "	"$260,800 "	"$260,800 "	"$349,000 "	3/27/20	"$100,000 "	8/10/06	
376	192 RIVER RD	402/  78/  /  / 	50.5	1010	SINGLE FAM MDL01	RD	1	2016	"$387,900 "	"$326,200 "	"$714,100 "	"$551,200 "	"$714,100 "	$0 	5/6/04			
966	185 DORCHESTER RD	409/  19/  /  / 	0.87	1010	SINGLE FAM MDL01	LCD	1	2016	"$376,200 "	"$166,000 "	"$542,200 "	"$542,200 "	"$542,200 "	$0 	11/12/09	"$261,500 "	7/14/97	
967	187 DORCHESTER RD	409/  20/  /  / 	1.5	1010	SINGLE FAM MDL01	LCD	1	2016	"$432,100 "	"$172,900 "	"$605,000 "	"$605,000 "	"$605,000 "	"$173,000 "	10/18/12			
968	11 ACORN HILL RD	409/  21/  /  / 	27	1010	SINGLE FAM MDL01	RD	1	2016	"$207,300 "	"$302,900 "	"$510,200 "	"$369,900 "	"$510,200 "	$0 	11/26/13	"$132,000 "	11/12/08	
971	22 POUT POND LN	409/  24/  /  / 	6.9	1010	SINGLE FAM MDL01	RD	1	2016	"$207,900 "	"$172,600 "	"$380,500 "	"$380,500 "	"$380,500 "	"$345,000 "	1/12/11	"$330,000 "	8/29/06	
972	38 ACORN HILL RD	409/  25/  /  / 	12.5	6135	WPUNR-5	RD	1	2016	$0 	"$158,100 "	"$158,100 "	"$1,600 "	"$158,100 "	"$4,000 "	5/15/70			
973	34 ACORN HILL RD	409/  26/  /  / 	2.9	1010	SINGLE FAM MDL01	RD	1	2016	"$245,500 "	"$151,600 "	"$397,100 "	"$397,100 "	"$397,100 "	"$19,200 "	3/24/88			
974	26 ACORN HILL RD	409/  27/  /  / 	17.8	1010	SINGLE FAM MDL01	RD	1	2016	"$463,100 "	"$266,000 "	"$729,100 "	"$644,500 "	"$729,100 "	"$735,000 "	5/27/20	"$650,000 "	3/4/15	
975	28 ACORN HILL RD	409/  28/  /  / 	19.9	6324	OTUN-4	RD	1	2016	$0 	"$221,300 "	"$221,300 "	$900 	"$221,300 "	$0 	7/25/17	"$150,000 "	9/29/97	
976	20 ACORN HILL RD	409/  29/  /  / 	9.8	1010	SINGLE FAM MDL01	RD	1	2016	"$262,700 "	"$211,800 "	"$474,500 "	"$474,500 "	"$474,500 "	$0 	10/8/15	"$80,000 "	7/29/94	
979	197 DORCHESTER RD	409/  32/  /  / 	1.4	1010	SINGLE FAM MDL01	RD	1	2016	"$94,700 "	"$130,300 "	"$225,000 "	"$225,000 "	"$225,000 "	$0 	3/14/05			
981	201 DORCHESTER RD	409/  34/  /  / 	1.1	1010	SINGLE FAM MDL01		1	2016	"$270,900 "	"$128,900 "	"$399,800 "	"$399,800 "	"$399,800 "	"$339,500 "	11/23/09	"$310,000 "	2/21/08	
982	215 DORCHESTER RD	409/  35/  /  / 	3.2	1010	SINGLE FAM MDL01	RD	1	2016	"$112,400 "	"$137,000 "	"$249,400 "	"$249,400 "	"$249,400 "	$0 	12/7/05			
984	227 DORCHESTER RD	409/  37/  /  / 	2	1010	SINGLE FAM MDL01	RD	1	2016	"$90,800 "	"$118,300 "	"$209,100 "	"$209,100 "	"$209,100 "	$0 				
986	1 FLINT HILL RD	409/  39/  /  / 	1.7	1010	SINGLE FAM MDL01	RD	1	2016	"$107,000 "	"$139,600 "	"$246,600 "	"$246,600 "	"$246,600 "	$0 	6/19/07	"$88,500 "	10/3/94	
987	232 DORCHESTER RD	409/  40/  /  / 	80.7	1010	SINGLE FAM MDL01	RD	1	2016	"$258,800 "	"$411,500 "	"$670,300 "	"$422,900 "	"$670,300 "	$0 	5/4/18	"$150,000 "	7/29/96	
990	224 DORCHESTER RD	409/  43/  /  / 	10.9	1320	RES ACLNUD	MFD	1	2016	"$4,100 "	"$12,000 "	"$16,100 "	"$5,200 "	"$16,100 "	"$14,000 "	1/26/05			
991	228 DORCHESTER RD	409/  44/  /  / 	1.56	1010	SINGLE FAM MDL01	RD	1	2016	"$77,800 "	"$131,000 "	"$208,800 "	"$208,800 "	"$208,800 "	$0 				
992	216 DORCHESTER RD	409/  45/  /  / 	207.89	6135	WPUNR-5	RD	1	2016	$0 	"$680,300 "	"$680,300 "	"$13,500 "	"$680,300 "	$0 	12/30/11	"$600,000 "	3/1/06	
993	202 DORCHESTER RD	409/  46/  /  / 	2.69	1010	SINGLE FAM MDL01	RD	1	2016	"$210,700 "	"$135,900 "	"$346,600 "	"$346,600 "	"$346,600 "	$0 	4/18/14			
994	196 DORCHESTER RD	409/  47/  /  / 	5.1	1010	SINGLE FAM MDL01	RD	1	2016	"$145,200 "	"$171,100 "	"$316,300 "	"$316,300 "	"$316,300 "	$0 	11/10/14	"$42,500 "	7/16/97	
995	188 DORCHESTER RD	409/  48/  /  / 	0.54	1010	SINGLE FAM MDL01	LCD	1	2016	"$165,900 "	"$94,600 "	"$260,500 "	"$260,500 "	"$260,500 "	"$143,000 "	12/27/10	"$65,048 "	6/3/92	
996	182 DORCHESTER RD	409/  49/  /  / 	2.1	101	Single Fam	LCD	1	2016	"$336,100 "	"$186,700 "	"$522,800 "	"$522,800 "	"$522,800 "	"$225,053 "	9/22/89	"$125,000 "	6/3/87	
997	180 DORCHESTER RD	409/  50/  /  / 	1.1	1010	SINGLE FAM MDL01	LCD	1	2016	"$212,500 "	"$160,700 "	"$373,200 "	"$373,200 "	"$373,200 "	$0 	3/4/19	"$400,000 "	8/20/18	
998	11 BAKER HILL RD	409/  51/  /  / 	32.01	1010	SINGLE FAM MDL01	RD	1	2016	"$442,600 "	"$379,500 "	"$822,100 "	"$654,800 "	"$822,100 "	"$230,000 "	9/6/95			
1002	59 BAKER HILL RD	409/  53/  1000/  / 	58	6225	HWUN-5	RD	1	2016	$0 	"$141,700 "	"$141,700 "	"$4,800 "	"$141,700 "	$0 	1/8/11			
1003	57 BAKER HILL RD	409/  53/  2000/  / 	30	1010	SINGLE FAM MDL01	RD	1	2016	"$179,900 "	"$292,100 "	"$472,000 "	"$343,100 "	"$472,000 "	"$305,000 "	12/12/01	"$4,000 "	9/13/96	
1004	63 BAKER HILL RD	409/  54/  /  / 	7.2	1010	SINGLE FAM MDL01	RD	1	2016	"$370,900 "	"$175,200 "	"$546,100 "	"$546,100 "	"$546,100 "	"$480,000 "	8/31/07	"$90,000 "	4/28/95	
1005	67 + 69 BAKER HILL RD	409/  55/  /  / 	2.2	1090	MULTI HSES	RD	2	2016	"$348,300 "	"$184,800 "	"$533,100 "	"$533,100 "	"$533,100 "	"$180,000 "	5/15/92	"$165,000 "	7/23/90	
1006	71 BAKER HILL RD	409/  56/  /  / 	0.97	1010	SINGLE FAM MDL01	RD	1	2016	"$131,500 "	"$140,300 "	"$271,800 "	"$271,800 "	"$271,800 "	"$260,000 "	6/6/16	"$242,000 "	8/29/08	
1009	95 BAKER HILL RD	409/  57/  /  / 	75	6514	FARMR-4	RD	1	2016	$0 	"$366,700 "	"$366,700 "	"$10,800 "	"$366,700 "	$0 	3/19/12	"$325,933 "	3/21/05	
102692	62 POUT POND LN	414/  9/  2000/  / 	12.2	1010	SINGLE FAM MDL01	RD	1	2016	"$645,300 "	"$228,300 "	"$873,600 "	"$814,200 "	"$873,600 "	$0 	11/30/18			
1015	127 BAKER HILL RD	409/  60/  /  / 	5.1	1010	SINGLE FAM MDL01	RD	1	2016	"$56,500 "	"$122,100 "	"$178,600 "	"$178,600 "	"$178,600 "	$0 				
1016	124 BAKER HILL RD	409/  61/  /  / 	2	1010	SINGLE FAM MDL01	RD	1	2016	"$122,600 "	"$155,100 "	"$277,700 "	"$277,700 "	"$277,700 "	$0 				
1018	25 ISAAC PERKINS RD	409/  63/  /  / 	12.11	1010	SINGLE FAM MDL01	RD	1	2016	"$43,400 "	"$191,800 "	"$235,200 "	"$138,000 "	"$235,200 "	"$383,000 "	9/9/11			
1020	47 ISAAC PERKINS RD	409/  65/  /  / 	4.1	1010	SINGLE FAM MDL01	RD	1	2016	"$81,200 "	"$169,000 "	"$250,200 "	"$250,200 "	"$250,200 "	$0 				
1023	54 ISAAC PERKINS RD	409/  68/  /  / 	5.9	1040	TWO FAMILY	RD	1	2016	"$160,500 "	"$195,700 "	"$356,200 "	"$356,200 "	"$356,200 "	$0 	1/25/21			
1024	48 ISAAC PERKINS RD	409/  69/  /  / 	2.1	1010	SINGLE FAM MDL01	RD	1	2016	"$142,900 "	"$148,400 "	"$291,300 "	"$291,300 "	"$291,300 "	$0 				
1025	40 ISAAC PERKINS RD	409/  70/  /  / 	9.1	1010	SINGLE FAM MDL01	RD	1	2016	"$277,500 "	"$202,000 "	"$479,500 "	"$479,500 "	"$479,500 "	$0 	1/26/06			
1026	34 ISAAC PERKINS RD	409/  71/  /  / 	16.9	1010	SINGLE FAM MDL01	RD	1	2016	"$261,400 "	"$264,800 "	"$526,200 "	"$437,500 "	"$526,200 "	"$383,000 "	9/9/11			
1027	160 EAST ST	409/  72/  /  / 	241	6224	HWUN-4	RD	1	2016	$0 	"$401,100 "	"$401,100 "	"$19,100 "	"$401,100 "	"$248,300 "	5/14/20			
1028	65 ALDEN LN	409/  73/  /  / 	6	1320	RES ACLNUD	RD	1	2016	$0 	"$12,200 "	"$12,200 "	"$12,200 "	"$12,200 "	"$10,000 "	3/22/13			
1030	16 ISAAC PERKINS RD	409/  75/  /  / 	13	1010	SINGLE FAM MDL01	RD	1	2016	"$368,900 "	"$354,100 "	"$723,000 "	"$633,200 "	"$723,000 "	"$792,500 "	6/24/20	"$720,000 "	9/18/17	
1031	10 ISAAC PERKINS-1 ALDEN  RD	409/  76/  /  / 	11.8	1010	SINGLE FAM MDL01	RD	1	2016	"$141,900 "	"$176,700 "	"$318,600 "	"$283,600 "	"$318,600 "	$800 	2/21/77	"$1,800 "	3/9/75	
1033	60 BAKER HILL RD	409/  78/  /  / 	32.5	1010	SINGLE FAM MDL01	RD	1	2016	"$298,200 "	"$306,900 "	"$605,100 "	"$477,700 "	"$605,100 "	$0 	11/26/80	"$22,000 "	7/29/77	
1034	62 BAKER HILL RD	409/  79/  /  / 	37	1060	AC LND IMP	RD	1	2016	"$17,100 "	"$103,900 "	"$121,000 "	"$33,700 "	"$121,000 "	"$75,000 "	10/24/08			
1035	56 BAKER HILL RD	409/  80/  /  / 	5.37	1010	SINGLE FAM MDL01	RD	1	2016	"$162,400 "	"$251,800 "	"$414,200 "	"$414,200 "	"$414,200 "	$0 	11/6/07	"$172,000 "	5/14/97	
1037	48 BAKER HILL RD	409/  82/  /  / 	10.5	1010	SINGLE FAM MDL01	RD	1	2016	"$53,700 "	"$226,100 "	"$279,800 "	"$279,800 "	"$279,800 "	$0 				
1039	12 BAKER HILL RD	409/  84/  /  / 	81.21	1300	RES ACLNDV	RD	1	2016	$0 	"$422,400 "	"$422,400 "	"$113,300 "	"$422,400 "	"$400,000 "	3/19/21	"$687,000 "	9/12/06	
1040	2 BAKER HILL RD	409/  85/  /  / 	0.53	1010	SINGLE FAM MDL01	LCD	1	2016	"$355,700 "	"$143,100 "	"$498,800 "	"$498,800 "	"$498,800 "	"$4,000 "	10/6/98	"$185,000 "	6/29/88	
1041	176 DORCHESTER RD	409/  86/  /  / 	0.67	1010	SINGLE FAM MDL01	LCD	1	2016	"$318,200 "	"$147,700 "	"$465,900 "	"$465,900 "	"$465,900 "	"$453,000 "	9/28/05	"$4,000 "	6/7/97	
1042	168 DORCHESTER RD	409/  87/  /  / 	0.71	1010	SINGLE FAM MDL01		1	2016	"$245,800 "	"$152,800 "	"$398,600 "	"$398,600 "	"$398,600 "	"$340,000 "	8/27/10	"$303,000 "	7/19/01	
1043	166 DORCHESTER RD	409/  88/  /  / 	0.22	1010	SINGLE FAM MDL01	LCD	1	2016	"$125,600 "	"$100,500 "	"$226,100 "	"$226,100 "	"$226,100 "	"$20,000 "	12/19/94			
1045	162 DORCHESTER RD	409/  90/  /  / 	0.48	1010	SINGLE FAM MDL01	LCD	1	2016	"$68,200 "	"$105,400 "	"$173,600 "	"$173,600 "	"$173,600 "	$0 	10/5/95	"$37,400 "	10/13/88	
1048	130 DORCHESTER RD	409/  93/  /  / 	0.34	9010	STATE NH	RD	1	2016	$0 	"$4,400 "	"$4,400 "	"$4,400 "	"$4,400 "	$0 				
1423	1 LAMBERT RG	419/  1/  /  / 	777.62	9000	US GOVT	MFD	1	2016	$0 	"$342,200 "	"$342,200 "	"$342,200 "	"$342,200 "	$0 				
1435	7 LAMBERT RG	419/  7/  /  / 	114.7	9000	US GOVT	MFD	1	2016	$0 	"$88,300 "	"$88,300 "	"$88,300 "	"$88,300 "	"$47,950 "	12/16/04	"$33,533 "	4/1/04	
1436	8 LAMBERT RG	419/  8/  /  / 	64.85	9000	US GOVT	MFD	1	2016	$0 	"$57,100 "	"$57,100 "	"$57,100 "	"$57,100 "	"$27,000 "	1/15/05	"$5,000 "	4/10/87	
1437	545 DORCHESTER RD	419/  9/  /  / 	89	9000	US GOVT	MFD	1	2016	$0 	"$183,500 "	"$183,500 "	"$183,500 "	"$183,500 "	"$25,000 "	6/17/97			
1438	509 DORCHESTER RD	420/  1/  /  / 	63	9000	US GOVT	ELD	1	2016	$0 	"$177,200 "	"$177,200 "	"$177,200 "	"$177,200 "	$0 	1/6/97	"$4,000 "	6/4/96	
1439	511 DORCHESTER RD	420/  2/  /  / 	110.35	9000	US GOVT	MFD	1	2016	$0 	"$85,000 "	"$85,000 "	"$85,000 "	"$85,000 "	"$47,950 "	12/16/04	"$1,770 "	12/10/98	
1440	535 DORCHESTER RD	420/  3/  /  / 	919	9000	US GOVT	MFD	1	2016	$0 	"$404,400 "	"$404,400 "	"$404,400 "	"$404,400 "	"$2,000 "	12/2/94	"$454,095 "	1/15/93	
1441	525 DORCHESTER RD	420/  4/  /  / 	6.8	9000	US GOVT	MFD	1	2016	$0 	"$7,500 "	"$7,500 "	"$7,500 "	"$7,500 "	"$38,000 "	4/22/09			
1442	517 DORCHESTER RD (BEALE CEM	420/  5/  /  / 	0.57	9035	TOWN-PROP	ELD	1	2016	$0 	"$10,900 "	"$10,900 "	"$10,900 "	"$10,900 "	$0 				
1443	539 DORCHESTER RD	420/  6/  /  / 	124	6215	HWMR-5	ELD	1	2016	$0 	"$589,400 "	"$589,400 "	"$5,900 "	"$589,400 "	"$3,996,000 "	6/20/97			
1446	581 DORCHESTER RD	420/  7/  1000/  / 	243	6104	WPM-4	ELD	1	2016	$0 	"$630,500 "	"$630,500 "	"$11,000 "	"$630,500 "	"$190,000 "	12/27/07	"$250,000 "	10/18/88	
1447	601 DORCHESTER RD	420/  7/  2000/  / 	40.2	1060	AC LND IMP	ELD	1	2016	$200 	"$269,800 "	"$270,000 "	"$2,700 "	"$270,000 "	"$215,000 "	8/28/17	"$85,048 "	11/15/90	
1449	623 DORCHESTER RD	420/  9/  /  / 	0.87	1013	SFR WATER  MDL-01	ELD	1	2016	"$60,700 "	"$274,900 "	"$335,600 "	"$335,600 "	"$335,600 "	"$333,000 "	7/2/20	"$2,000 "	8/14/58	
1450	625 DORCHESTER RD	420/  10/  /  / 	0.62	1060	AC LND IMP	ELD	1	2016	"$18,900 "	"$73,200 "	"$92,100 "	"$92,100 "	"$92,100 "	$0 	11/6/13	"$9,500 "	10/14/81	
1451	629 DORCHESTER RD	420/  11/  /  / 	0.17	1013	SFR WATER  MDL-01	ELD	1	2016	"$109,100 "	"$145,500 "	"$254,600 "	"$254,600 "	"$254,600 "	$0 	11/6/13	"$20,000 "	7/28/78	
1455	638 DORCHESTER RD	420/  15/  /  / 	1	1013	SFR WATER  MDL-01	ELD	1	2016	"$219,200 "	"$230,900 "	"$450,100 "	"$450,100 "	"$450,100 "	$0 	4/2/04	"$285,000 "	7/19/02	
1456	634 DORCHESTER RD	420/  16/  /  / 	0.88	1013	SFR WATER  MDL-01	ELD	1	2016	"$34,800 "	"$173,700 "	"$208,500 "	"$208,500 "	"$208,500 "	"$130,000 "	5/21/15	"$2,666 "	8/9/01	
1457	632 DORCHESTER RD	420/  17/  /  / 	2.06	1013	SFR WATER  MDL-01	ELD	1	2016	"$122,000 "	"$159,100 "	"$281,100 "	"$281,100 "	"$281,100 "	"$155,048 "	8/30/91	$100 	1/6/77	
101224	289 GOOSE POND RD	411/  1/  /  / 	17.27	1080	SFR/ACC UNIT	RD	1	2016	"$484,500 "	"$249,600 "	"$734,100 "	"$658,900 "	"$734,100 "	$0 	4/1/16	"$195,533 "	11/10/03	
101242	34 POUT POND LN	409/  23/  2000/  / 	8.08	1010	SINGLE FAM MDL01	RD	1	2016	"$660,000 "	"$249,300 "	"$909,300 "	"$909,300 "	"$909,300 "	"$740,000 "	6/27/13	"$112,533 "	5/2/01	
1464	552 DORCHESTER RD	420/  24/  /  / 	33	6232	HWUNR-2	MFD	1	2016	$0 	"$138,700 "	"$138,700 "	"$1,300 "	"$138,700 "	$0 	10/27/00			
1466	550 DORCHESTER RD	420/  26/  /  / 	79	6335	OTUNR-5	ELD	1	2016	$0 	"$368,800 "	"$368,800 "	"$3,600 "	"$368,800 "	$0 				
1468	500 DORCHESTER RD	420/  28/  /  / 	30.5	1040	TWO FAMILY	ELD	1	2016	"$280,800 "	"$366,800 "	"$647,600 "	"$538,300 "	"$647,600 "	"$20,000 "	5/29/98	"$4,000 "	6/4/97	
888	18 HORTON LN	408/  47/  2000/  / 	12.7	6124	WPUN-4	RD	1	2016	$0 	"$160,200 "	"$160,200 "	$800 	"$160,200 "	$0 	4/26/12	"$185,000 "	12/2/03	
891	129 FRANKLIN HILL RD	408/  48/  2000/  / 	12.75	1010	SINGLE FAM MDL01	RD	1	2016	"$403,600 "	"$192,900 "	"$596,500 "	"$516,800 "	"$596,500 "	"$617,000 "	4/15/21	"$525,000 "	3/14/13	
892	145 FRANKLIN HILL RD	408/  48/  1000/  / 	44.4	6515	FARMR-5	RD	1	2016	$0 	"$554,000 "	"$554,000 "	"$155,100 "	"$554,000 "	"$600,000 "	12/16/20	$100 	6/10/74	
897	3 HARDSCRABBLE LN	408/  52/  /  / 	14.4	6506	FARM-6	RD	1	2016	$0 	"$138,700 "	"$138,700 "	"$6,100 "	"$138,700 "	$0 	12/21/15	"$363,533 "	8/7/15	
101442	44 FRANKLIN HILL RD	408/  75/  3000/  / 	36	1060	AC LND IMP	RD	1	2016	"$3,500 "	"$428,100 "	"$431,600 "	"$121,000 "	"$431,600 "	"$260,000 "	6/4/15	"$110,000 "	10/9/07	
101462	230 RIVER RD	402/  74/  2000/  / 	6.6	1010	SINGLE FAM MDL01	RD	1	2016	"$926,800 "	"$191,100 "	"$1,117,900 "	"$1,117,900 "	"$1,117,900 "	"$170,000 "	1/20/06	"$387,000 "	1/11/05	
101483	192 GOOSE POND RD	410/  71/  /  / 	11.4	1300	RES ACLNDV	RD	1	2016	$200 	"$144,400 "	"$144,600 "	"$144,600 "	"$144,600 "	"$110,000 "	10/9/12	"$1,000 "	2/8/73	
